,date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
7854,2015-10-11,Minute Maid Park,volqued01,valbulu01,2,0,0,Strikeout,2,bottom,1b
7855,2015-10-11,Minute Maid Park,keuchda01,riosal01,0,0,0,Groundout,3,top,
7856,2015-10-11,Minute Maid Park,keuchda01,escobal02,1,0,0,Lineout,3,top,
7857,2015-10-11,Minute Maid Park,keuchda01,zobribe01,2,0,0,Groundout,3,top,
7858,2015-10-11,Minute Maid Park,volqued01,cartech02,0,0,0,Single,3,bottom,
7859,2015-10-11,Minute Maid Park,volqued01,castrja01,1,0,0,Strikeout,3,bottom,
7860,2015-10-11,Minute Maid Park,volqued01,altuvjo01,2,0,0,Strikeout,3,bottom,
7861,2015-10-11,Minute Maid Park,keuchda01,cainlo01,0,0,0,Home Run,4,top,
7862,2015-10-11,Minute Maid Park,keuchda01,hosmeer01,0,0,1,Strikeout,4,top,
7863,2015-10-11,Minute Maid Park,keuchda01,moralke01,1,0,1,Field Error,4,top,
7864,2015-10-11,Minute Maid Park,keuchda01,moustmi01,1,0,1,Groundout,4,top,2b
7865,2015-10-11,Minute Maid Park,keuchda01,perezsa02,2,0,1,Walk,4,top,3b
7866,2015-10-11,Minute Maid Park,keuchda01,gordoal01,2,0,1,Flyout,4,top,1b3b
7867,2015-10-11,Minute Maid Park,volqued01,springe01,0,0,1,Groundout,4,bottom,
7868,2015-10-11,Minute Maid Park,volqued01,correca01,1,0,1,Strikeout,4,bottom,
7869,2015-10-11,Minute Maid Park,volqued01,rasmuco01,2,0,1,Walk,4,bottom,
7870,2015-10-11,Minute Maid Park,volqued01,gattiev01,2,0,1,Strikeout,4,bottom,1b
7871,2015-10-11,Minute Maid Park,keuchda01,riosal01,0,0,1,Flyout,5,top,
7872,2015-10-11,Minute Maid Park,keuchda01,escobal02,1,0,1,Groundout,5,top,
7873,2015-10-11,Minute Maid Park,keuchda01,zobribe01,2,0,1,Double,5,top,
7874,2015-10-11,Minute Maid Park,keuchda01,cainlo01,2,0,1,Intent Walk,5,top,2b
7875,2015-10-11,Minute Maid Park,keuchda01,hosmeer01,2,0,1,Strikeout,5,top,1b2b
7876,2015-10-11,Minute Maid Park,volqued01,gomezca01,0,0,1,Strikeout,5,bottom,
7877,2015-10-11,Minute Maid Park,volqued01,valbulu01,1,0,1,Walk,5,bottom,
7878,2015-10-11,Minute Maid Park,volqued01,cartech02,1,0,1,Double,5,bottom,1b
7879,2015-10-11,Minute Maid Park,volqued01,castrja01,1,0,1,Single,5,bottom,2b3b
7880,2015-10-11,Minute Maid Park,volqued01,altuvjo01,1,2,1,Grounded Into DP,5,bottom,1b
7881,2015-10-11,Minute Maid Park,keuchda01,moralke01,0,2,1,Groundout,6,top,
7882,2015-10-11,Minute Maid Park,keuchda01,moustmi01,1,2,1,Double,6,top,
7883,2015-10-11,Minute Maid Park,keuchda01,perezsa02,1,2,1,Flyout,6,top,2b
7884,2015-10-11,Minute Maid Park,keuchda01,gordoal01,2,2,1,Strikeout,6,top,3b
7885,2015-10-11,Minute Maid Park,volqued01,springe01,0,2,1,Double,6,bottom,
7886,2015-10-11,Minute Maid Park,volqued01,correca01,0,2,1,Groundout,6,bottom,2b
7887,2015-10-11,Minute Maid Park,volqued01,rasmuco01,1,2,1,Intent Walk,6,bottom,3b
7888,2015-10-11,Minute Maid Park,volqued01,gattiev01,1,2,1,Strikeout,6,bottom,1b3b
7889,2015-10-11,Minute Maid Park,volqued01,gomezca01,2,2,1,Single,6,bottom,1b3b
7890,2015-10-11,Minute Maid Park,duffyda01,gonzama01,2,3,1,Pop Out,6,bottom,1b2b
7891,2015-10-11,Minute Maid Park,keuchda01,riosal01,0,3,1,Walk,7,top,
7892,2015-10-11,Minute Maid Park,keuchda01,escobal02,0,3,1,Groundout,7,top,1b
7893,2015-10-11,Minute Maid Park,keuchda01,zobribe01,1,3,1,Sac Bunt,7,top,2b
7894,2015-10-11,Minute Maid Park,keuchda01,cainlo01,2,3,1,Strikeout,7,top,3b
7895,2015-10-11,Minute Maid Park,duffyda01,cartech02,0,3,1,Home Run,7,bottom,
7896,2015-10-11,Minute Maid Park,duffyda01,castrja01,0,4,1,Flyout,7,bottom,
7897,2015-10-11,Minute Maid Park,hochelu01,altuvjo01,1,4,1,Pop Out,7,bottom,
7898,2015-10-11,Minute Maid Park,hochelu01,springe01,2,4,1,Strikeout,7,bottom,
7899,2015-10-11,Minute Maid Park,sippto01,hosmeer01,0,4,1,Strikeout,8,top,
7900,2015-10-11,Minute Maid Park,sippto01,moralke01,1,4,1,Walk,8,top,
7901,2015-10-11,Minute Maid Park,sippto01,moustmi01,1,4,1,Strikeout,8,top,1b
7902,2015-10-11,Minute Maid Park,gregelu01,perezsa02,2,4,1,Forceout,8,top,1b
7903,2015-10-11,Minute Maid Park,hochelu01,correca01,0,4,1,Single,8,bottom,
7904,2015-10-11,Minute Maid Park,hochelu01,rasmuco01,0,4,1,Single,8,bottom,1b
7905,2015-10-11,Minute Maid Park,hochelu01,gattiev01,0,4,1,Pop Out,8,bottom,1b2b
7906,2015-10-11,Minute Maid Park,hochelu01,gomezca01,1,4,1,Strikeout,8,bottom,1b2b
7907,2015-10-11,Minute Maid Park,hochelu01,lowrije01,2,4,1,Flyout,8,bottom,1b2b
7908,2015-10-11,Minute Maid Park,gregelu01,gordoal01,0,4,1,Home Run,9,top,
7909,2015-10-11,Minute Maid Park,gregelu01,riosal01,0,4,2,Lineout,9,top,
7910,2015-10-11,Minute Maid Park,gregelu01,escobal02,1,4,2,Single,9,top,
7911,2015-10-11,Minute Maid Park,gregelu01,zobribe01,1,4,2,Forceout,9,top,1b
7912,2015-10-11,Minute Maid Park,gregelu01,cainlo01,2,4,2,Strikeout,9,top,1b
7913,2015-10-11,Globe Life Park in Arlington,perezma02,reverbe01,0,0,0,Groundout,1,top,
7914,2015-10-11,Globe Life Park in Arlington,perezma02,donaljo02,1,0,0,Groundout,1,top,
7915,2015-10-11,Globe Life Park in Arlington,perezma02,bautijo02,2,0,0,Strikeout,1,top,
7916,2015-10-11,Globe Life Park in Arlington,estrama01,deshide02,0,0,0,Flyout,1,bottom,
7917,2015-10-11,Globe Life Park in Arlington,estrama01,choosh01,1,0,0,Pop Out,1,bottom,
7918,2015-10-11,Globe Life Park in Arlington,estrama01,fieldpr01,2,0,0,Strikeout,1,bottom,
7919,2015-10-11,Globe Life Park in Arlington,perezma02,encared01,0,0,0,Lineout,2,top,
7920,2015-10-11,Globe Life Park in Arlington,perezma02,colabch01,1,0,0,Strikeout,2,top,
7921,2015-10-11,Globe Life Park in Arlington,perezma02,tulowtr01,2,0,0,Groundout,2,top,
7922,2015-10-11,Globe Life Park in Arlington,estrama01,morelmi01,0,0,0,Groundout,2,bottom,
7923,2015-10-11,Globe Life Park in Arlington,estrama01,andruel01,1,0,0,Flyout,2,bottom,
7924,2015-10-11,Globe Life Park in Arlington,estrama01,hamiljo03,2,0,0,Groundout,2,bottom,
7925,2015-10-11,Globe Life Park in Arlington,perezma02,navardi01,0,0,0,Double,3,top,
7926,2015-10-11,Globe Life Park in Arlington,perezma02,pillake01,0,0,0,Single,3,top,2b
7927,2015-10-11,Globe Life Park in Arlington,perezma02,goinsry01,0,0,0,Grounded Into DP,3,top,1b3b
7928,2015-10-11,Globe Life Park in Arlington,perezma02,reverbe01,2,0,1,Groundout,3,top,
7929,2015-10-11,Globe Life Park in Arlington,estrama01,odorro01,0,0,1,Strikeout,3,bottom,
7930,2015-10-11,Globe Life Park in Arlington,estrama01,chiriro01,1,0,1,Pop Out,3,bottom,
7931,2015-10-11,Globe Life Park in Arlington,estrama01,alberha01,2,0,1,Double,3,bottom,
7932,2015-10-11,Globe Life Park in Arlington,estrama01,deshide02,2,0,1,Flyout,3,bottom,2b
7933,2015-10-11,Globe Life Park in Arlington,perezma02,donaljo02,0,0,1,Double,4,top,
7934,2015-10-11,Globe Life Park in Arlington,perezma02,bautijo02,0,0,1,Flyout,4,top,2b
7935,2015-10-11,Globe Life Park in Arlington,perezma02,encared01,1,0,1,Intent Walk,4,top,3b
7936,2015-10-11,Globe Life Park in Arlington,perezma02,colabch01,1,0,1,Walk,4,top,1b3b
7937,2015-10-11,Globe Life Park in Arlington,perezma02,tulowtr01,1,0,1,Walk,4,top,1b2b3b
7938,2015-10-11,Globe Life Park in Arlington,perezma02,navardi01,1,0,2,Grounded Into DP,4,top,1b2b3b
7939,2015-10-11,Globe Life Park in Arlington,estrama01,choosh01,0,0,2,Strikeout,4,bottom,
7940,2015-10-11,Globe Life Park in Arlington,estrama01,fieldpr01,1,0,2,Pop Out,4,bottom,
7941,2015-10-11,Globe Life Park in Arlington,estrama01,morelmi01,2,0,2,Flyout,4,bottom,
7942,2015-10-11,Globe Life Park in Arlington,perezma02,pillake01,0,0,2,Single,5,top,
7943,2015-10-11,Globe Life Park in Arlington,perezma02,goinsry01,0,0,2,Sac Bunt,5,top,2b
7944,2015-10-11,Globe Life Park in Arlington,perezma02,reverbe01,1,0,2,Double Play,5,top,3b
7945,2015-10-11,Globe Life Park in Arlington,estrama01,andruel01,0,0,2,Pop Out,5,bottom,
7946,2015-10-11,Globe Life Park in Arlington,estrama01,hamiljo03,1,0,2,Single,5,bottom,
7947,2015-10-11,Globe Life Park in Arlington,estrama01,odorro01,1,0,2,Strikeout,5,bottom,1b
7948,2015-10-11,Globe Life Park in Arlington,estrama01,chiriro01,2,0,2,Groundout,5,bottom,1b
7949,2015-10-11,Globe Life Park in Arlington,perezma02,donaljo02,0,0,2,Single,6,top,
7950,2015-10-11,Globe Life Park in Arlington,perezma02,bautijo02,0,0,2,Single,6,top,1b
7951,2015-10-11,Globe Life Park in Arlington,gonzach01,encared01,0,0,2,Walk,6,top,1b3b
7952,2015-10-11,Globe Life Park in Arlington,gonzach01,colabch01,0,0,2,Grounded Into DP,6,top,1b2b3b
7953,2015-10-11,Globe Life Park in Arlington,gonzach01,tulowtr01,2,0,2,Home Run,6,top,2b3b
7954,2015-10-11,Globe Life Park in Arlington,gonzach01,navardi01,2,0,5,Flyout,6,top,
7955,2015-10-11,Globe Life Park in Arlington,estrama01,alberha01,0,0,5,Flyout,6,bottom,
7956,2015-10-11,Globe Life Park in Arlington,estrama01,deshide02,1,0,5,Single,6,bottom,
7957,2015-10-11,Globe Life Park in Arlington,estrama01,choosh01,1,0,5,Groundout,6,bottom,1b
7958,2015-10-11,Globe Life Park in Arlington,estrama01,fieldpr01,2,0,5,Groundout,6,bottom,2b
7959,2015-10-11,Globe Life Park in Arlington,gonzach01,pillake01,0,0,5,Groundout,7,top,
7960,2015-10-11,Globe Life Park in Arlington,gonzach01,goinsry01,1,0,5,Groundout,7,top,
7961,2015-10-11,Globe Life Park in Arlington,gonzach01,reverbe01,2,0,5,Single,7,top,
7962,2015-10-11,Globe Life Park in Arlington,gonzach01,donaljo02,2,0,5,Walk,7,top,1b
7963,2015-10-11,Globe Life Park in Arlington,ohlenro01,bautijo02,2,0,5,Pop Out,7,top,1b2b
7964,2015-10-11,Globe Life Park in Arlington,estrama01,morelmi01,0,0,5,Flyout,7,bottom,
7965,2015-10-11,Globe Life Park in Arlington,estrama01,andruel01,1,0,5,Single,7,bottom,
7966,2015-10-11,Globe Life Park in Arlington,estrama01,hamiljo03,1,0,5,Single,7,bottom,1b
7967,2015-10-11,Globe Life Park in Arlington,loupaa01,odorro01,1,0,5,Groundout,7,bottom,2b3b
7968,2015-10-11,Globe Life Park in Arlington,lowema01,chiriro01,2,1,5,Strikeout,7,bottom,3b
7969,2015-10-11,Globe Life Park in Arlington,ohlenro01,encared01,0,1,5,Lineout,8,top,
7970,2015-10-11,Globe Life Park in Arlington,ohlenro01,colabch01,1,1,5,Flyout,8,top,
7971,2015-10-11,Globe Life Park in Arlington,ohlenro01,tulowtr01,2,1,5,Single,8,top,
7972,2015-10-11,Globe Life Park in Arlington,ohlenro01,navardi01,2,1,5,Pop Out,8,top,1b
7973,2015-10-11,Globe Life Park in Arlington,sanchaa01,alberha01,0,1,5,Groundout,8,bottom,
7974,2015-10-11,Globe Life Park in Arlington,sanchaa01,deshide02,1,1,5,Groundout,8,bottom,
7975,2015-10-11,Globe Life Park in Arlington,sanchaa01,choosh01,2,1,5,Strikeout,8,bottom,
7976,2015-10-11,Globe Life Park in Arlington,tollesh01,pillake01,0,1,5,Lineout,9,top,
7977,2015-10-11,Globe Life Park in Arlington,tollesh01,goinsry01,1,1,5,Strikeout,9,top,
7978,2015-10-11,Globe Life Park in Arlington,tollesh01,reverbe01,2,1,5,Flyout,9,top,
7979,2015-10-11,Globe Life Park in Arlington,osunaro01,fieldpr01,0,1,5,Lineout,9,bottom,
7980,2015-10-11,Globe Life Park in Arlington,osunaro01,morelmi01,1,1,5,Lineout,9,bottom,
7981,2015-10-11,Globe Life Park in Arlington,osunaro01,andruel01,2,1,5,Flyout,9,bottom,
7982,2015-10-12,Wrigley Field,arrieja01,carpema01,0,0,0,Flyout,1,top,
7983,2015-10-12,Wrigley Field,arrieja01,piscost01,1,0,0,Strikeout,1,top,
7984,2015-10-12,Wrigley Field,arrieja01,hollima01,2,0,0,Strikeout,1,top,
7985,2015-10-12,Wrigley Field,wachami01,fowlede01,0,0,0,Flyout,1,bottom,
7986,2015-10-12,Wrigley Field,wachami01,solerjo01,1,0,0,Walk,1,bottom,
7987,2015-10-12,Wrigley Field,wachami01,bryankr01,1,0,0,Single,1,bottom,1b
7988,2015-10-12,Wrigley Field,wachami01,rizzoan01,1,0,0,Double Play,1,bottom,1b2b
7989,2015-10-12,Wrigley Field,arrieja01,heywaja01,0,0,0,Double,2,top,
7990,2015-10-12,Wrigley Field,arrieja01,peraljh01,0,0,0,Groundout,2,top,2b
7991,2015-10-12,Wrigley Field,arrieja01,phamth01,1,0,0,Groundout,2,top,2b
7992,2015-10-12,Wrigley Field,arrieja01,molinya01,2,0,0,Groundout,2,top,3b
7993,2015-10-12,Wrigley Field,wachami01,castrst01,0,0,0,Groundout,2,bottom,
7994,2015-10-12,Wrigley Field,wachami01,schwaky01,1,0,0,Home Run,2,bottom,
7995,2015-10-12,Wrigley Field,wachami01,russead02,1,1,0,Pop Out,2,bottom,
7996,2015-10-12,Wrigley Field,wachami01,montemi01,2,1,0,Strikeout,2,bottom,
7997,2015-10-12,Wrigley Field,arrieja01,wongko01,0,1,0,Groundout,3,top,
7998,2015-10-12,Wrigley Field,arrieja01,wachami01,1,1,0,Strikeout,3,top,
7999,2015-10-12,Wrigley Field,arrieja01,carpema01,2,1,0,Flyout,3,top,
8000,2015-10-12,Wrigley Field,wachami01,arrieja01,0,1,0,Strikeout,3,bottom,
8001,2015-10-12,Wrigley Field,wachami01,fowlede01,1,1,0,Flyout,3,bottom,
8002,2015-10-12,Wrigley Field,wachami01,solerjo01,2,1,0,Walk,3,bottom,
8003,2015-10-12,Wrigley Field,wachami01,bryankr01,2,1,0,Strikeout,3,bottom,1b
8004,2015-10-12,Wrigley Field,arrieja01,piscost01,0,1,0,Walk,4,top,
8005,2015-10-12,Wrigley Field,arrieja01,hollima01,0,1,0,Walk,4,top,1b
8006,2015-10-12,Wrigley Field,arrieja01,heywaja01,0,1,0,Strikeout,4,top,1b2b
8007,2015-10-12,Wrigley Field,arrieja01,peraljh01,1,1,0,Double,4,top,1b2b
8008,2015-10-12,Wrigley Field,arrieja01,phamth01,1,1,1,Groundout,4,top,2b3b
8009,2015-10-12,Wrigley Field,arrieja01,molinya01,2,1,2,Groundout,4,top,3b
8010,2015-10-12,Wrigley Field,wachami01,rizzoan01,0,1,2,Groundout,4,bottom,
8011,2015-10-12,Wrigley Field,wachami01,castrst01,1,1,2,Home Run,4,bottom,
8012,2015-10-12,Wrigley Field,wachami01,schwaky01,1,2,2,Strikeout,4,bottom,
8013,2015-10-12,Wrigley Field,wachami01,russead02,2,2,2,Triple,4,bottom,
8014,2015-10-12,Wrigley Field,wachami01,montemi01,2,2,2,Intent Walk,4,bottom,3b
8015,2015-10-12,Wrigley Field,wachami01,arrieja01,2,2,2,Strikeout,4,bottom,1b3b
8016,2015-10-12,Wrigley Field,arrieja01,wongko01,0,2,2,Strikeout,5,top,
8017,2015-10-12,Wrigley Field,arrieja01,wachami01,1,2,2,Strikeout,5,top,
8018,2015-10-12,Wrigley Field,arrieja01,carpema01,2,2,2,Single,5,top,
8019,2015-10-12,Wrigley Field,arrieja01,piscost01,2,2,2,Strikeout,5,top,1b
8020,2015-10-12,Wrigley Field,wachami01,fowlede01,0,2,2,Flyout,5,bottom,
8021,2015-10-12,Wrigley Field,wachami01,solerjo01,1,2,2,Single,5,bottom,
8022,2015-10-12,Wrigley Field,wachami01,bryankr01,1,2,2,Home Run,5,bottom,1b
8023,2015-10-12,Wrigley Field,siegrke01,rizzoan01,1,4,2,Home Run,5,bottom,
8024,2015-10-12,Wrigley Field,siegrke01,castrst01,1,5,2,Pop Out,5,bottom,
8025,2015-10-12,Wrigley Field,siegrke01,schwaky01,2,5,2,Walk,5,bottom,
8026,2015-10-12,Wrigley Field,siegrke01,baezja01,2,5,2,Single,5,bottom,1b
8027,2015-10-12,Wrigley Field,siegrke01,montemi01,2,5,2,Strikeout,5,bottom,2b3b
8028,2015-10-12,Wrigley Field,arrieja01,hollima01,0,5,2,Single,6,top,
8029,2015-10-12,Wrigley Field,arrieja01,heywaja01,0,5,2,Home Run,6,top,1b
8030,2015-10-12,Wrigley Field,arrieja01,peraljh01,0,5,4,Strikeout,6,top,
8031,2015-10-12,Wrigley Field,arrieja01,phamth01,1,5,4,Strikeout,6,top,
8032,2015-10-12,Wrigley Field,arrieja01,mossbr01,2,5,4,Hit By Pitch,6,top,
8033,2015-10-12,Wrigley Field,richacl01,wongko01,2,5,4,Groundout,6,top,1b
8034,2015-10-12,Wrigley Field,manesse01,coghlch01,0,5,4,Single,6,bottom,
8035,2015-10-12,Wrigley Field,manesse01,fowlede01,0,5,4,Sac Bunt,6,bottom,1b
8036,2015-10-12,Wrigley Field,wainwad01,solerjo01,1,5,4,Home Run,6,bottom,2b
8037,2015-10-12,Wrigley Field,wainwad01,bryankr01,1,7,4,Groundout,6,bottom,
8038,2015-10-12,Wrigley Field,wainwad01,rizzoan01,2,7,4,Pop Out,6,bottom,
8039,2015-10-12,Wrigley Field,cahiltr01,grichra01,0,7,4,Strikeout,7,top,
8040,2015-10-12,Wrigley Field,cahiltr01,carpema01,1,7,4,Strikeout,7,top,
8041,2015-10-12,Wrigley Field,cahiltr01,piscost01,2,7,4,Single,7,top,
8042,2015-10-12,Wrigley Field,cahiltr01,hollima01,2,7,4,Field Error,7,top,1b
8043,2015-10-12,Wrigley Field,woodtr01,heywaja01,2,7,4,Lineout,7,top,1b2b
8044,2015-10-12,Wrigley Field,wainwad01,castrst01,0,7,4,Single,7,bottom,
8045,2015-10-12,Wrigley Field,wainwad01,schwaky01,0,7,4,Strikeout,7,bottom,1b
8046,2015-10-12,Wrigley Field,wainwad01,baezja01,1,7,4,Single,7,bottom,1b
8047,2015-10-12,Wrigley Field,wainwad01,montemi01,2,7,4,Strikeout,7,bottom,1b
8048,2015-10-12,Wrigley Field,stroppe01,peraljh01,0,7,4,Strikeout,8,top,
8049,2015-10-12,Wrigley Field,stroppe01,garcigr01,1,7,4,Groundout,8,top,
8050,2015-10-12,Wrigley Field,stroppe01,cruzto03,2,7,4,Strikeout,8,top,
8051,2015-10-12,Wrigley Field,broxtjo01,coghlch01,0,7,4,Strikeout,8,bottom,
8052,2015-10-12,Wrigley Field,broxtjo01,fowlede01,1,7,4,Home Run,8,bottom,
8053,2015-10-12,Wrigley Field,broxtjo01,jacksau01,1,8,4,Walk,8,bottom,
8054,2015-10-12,Wrigley Field,broxtjo01,bryankr01,1,8,4,Strikeout,8,bottom,
8055,2015-10-12,Wrigley Field,rondohe01,wongko01,0,8,4,Groundout,9,top,
8056,2015-10-12,Wrigley Field,rondohe01,grichra01,1,8,4,Single,9,top,
8057,2015-10-12,Wrigley Field,rondohe01,carpema01,1,8,4,Flyout,9,top,2b
8058,2015-10-12,Wrigley Field,rondohe01,piscost01,2,8,4,Home Run,9,top,2b
8059,2015-10-12,Wrigley Field,rondohe01,hollima01,2,8,6,Groundout,9,top,
8060,2015-10-12,Minute Maid Park,mcculla02,escobal02,0,0,0,Hit By Pitch,1,top,
8061,2015-10-12,Minute Maid Park,mcculla02,zobribe01,0,0,0,Forceout,1,top,1b
8062,2015-10-12,Minute Maid Park,mcculla02,cainlo01,1,0,0,Flyout,1,top,1b
8063,2015-10-12,Minute Maid Park,mcculla02,hosmeer01,2,0,0,Pop Out,1,top,1b
8064,2015-10-12,Minute Maid Park,ventuyo01,altuvjo01,0,0,0,Pop Out,1,bottom,
8065,2015-10-12,Minute Maid Park,ventuyo01,springe01,1,0,0,Strikeout,1,bottom,
8066,2015-10-12,Minute Maid Park,ventuyo01,correca01,2,0,0,Hit By Pitch,1,bottom,
8067,2015-10-12,Minute Maid Park,ventuyo01,rasmuco01,2,0,0,Single,1,bottom,1b
8068,2015-10-12,Minute Maid Park,ventuyo01,gattiev01,2,0,0,Strikeout,1,bottom,1b2b
8069,2015-10-12,Minute Maid Park,mcculla02,moralke01,0,0,0,Strikeout,2,top,
8070,2015-10-12,Minute Maid Park,mcculla02,moustmi01,1,0,0,Walk,2,top,
8071,2015-10-12,Minute Maid Park,mcculla02,perezsa02,1,0,0,Home Run,2,top,1b
8072,2015-10-12,Minute Maid Park,mcculla02,gordoal01,1,0,2,Lineout,2,top,
8073,2015-10-12,Minute Maid Park,mcculla02,riosal01,2,0,2,Strikeout,2,top,
8074,2015-10-12,Minute Maid Park,ventuyo01,gomezca01,0,0,2,Home Run,2,bottom,
8075,2015-10-12,Minute Maid Park,ventuyo01,valbulu01,0,1,2,Flyout,2,bottom,
8076,2015-10-12,Minute Maid Park,ventuyo01,cartech02,1,1,2,Strikeout,2,bottom,
8077,2015-10-12,Minute Maid Park,ventuyo01,castrja01,2,1,2,Strikeout,2,bottom,
8078,2015-10-12,Minute Maid Park,mcculla02,escobal02,0,1,2,Groundout,3,top,
8079,2015-10-12,Minute Maid Park,mcculla02,zobribe01,1,1,2,Flyout,3,top,
8080,2015-10-12,Minute Maid Park,mcculla02,cainlo01,2,1,2,Strikeout,3,top,
8081,2015-10-12,Minute Maid Park,ventuyo01,altuvjo01,0,1,2,Strikeout,3,bottom,
8082,2015-10-12,Minute Maid Park,ventuyo01,springe01,1,1,2,Strikeout,3,bottom,
8083,2015-10-12,Minute Maid Park,ventuyo01,correca01,2,1,2,Home Run,3,bottom,
8084,2015-10-12,Minute Maid Park,ventuyo01,rasmuco01,2,2,2,Strikeout,3,bottom,
8085,2015-10-12,Minute Maid Park,mcculla02,hosmeer01,0,2,2,Strikeout,4,top,
8086,2015-10-12,Minute Maid Park,mcculla02,moralke01,1,2,2,Groundout,4,top,
8087,2015-10-12,Minute Maid Park,mcculla02,moustmi01,2,2,2,Single,4,top,
8088,2015-10-12,Minute Maid Park,mcculla02,perezsa02,2,2,2,Pop Out,4,top,1b
8089,2015-10-12,Minute Maid Park,ventuyo01,gattiev01,0,2,2,Flyout,4,bottom,
8090,2015-10-12,Minute Maid Park,ventuyo01,gomezca01,1,2,2,Bunt Groundout,4,bottom,
8091,2015-10-12,Minute Maid Park,ventuyo01,valbulu01,2,2,2,Walk,4,bottom,
8092,2015-10-12,Minute Maid Park,ventuyo01,cartech02,2,2,2,Forceout,4,bottom,1b
8093,2015-10-12,Minute Maid Park,mcculla02,gordoal01,0,2,2,Walk,5,top,
8094,2015-10-12,Minute Maid Park,mcculla02,riosal01,0,2,2,Strikeout,5,top,1b
8095,2015-10-12,Minute Maid Park,mcculla02,escobal02,1,2,2,Strikeout,5,top,1b
8096,2015-10-12,Minute Maid Park,mcculla02,zobribe01,2,2,2,Groundout,5,top,1b
8097,2015-10-12,Minute Maid Park,ventuyo01,castrja01,0,2,2,Strikeout,5,bottom,
8098,2015-10-12,Minute Maid Park,ventuyo01,altuvjo01,1,2,2,Groundout,5,bottom,
8099,2015-10-12,Minute Maid Park,ventuyo01,springe01,2,2,2,Walk,5,bottom,
8100,2015-10-12,Minute Maid Park,ventuyo01,correca01,2,2,2,Double,5,bottom,1b
8101,2015-10-12,Minute Maid Park,ventuyo01,rasmuco01,2,3,2,Intent Walk,5,bottom,2b
8102,2015-10-12,Minute Maid Park,ventuyo01,gattiev01,2,3,2,Flyout,5,bottom,1b2b
8103,2015-10-12,Minute Maid Park,mcculla02,cainlo01,0,3,2,Strikeout,6,top,
8104,2015-10-12,Minute Maid Park,mcculla02,hosmeer01,1,3,2,Flyout,6,top,
8105,2015-10-12,Minute Maid Park,mcculla02,moralke01,2,3,2,Groundout,6,top,
8106,2015-10-12,Minute Maid Park,herreke01,gomezca01,0,3,2,Strikeout,6,bottom,
8107,2015-10-12,Minute Maid Park,herreke01,valbulu01,1,3,2,Walk,6,bottom,
8108,2015-10-12,Minute Maid Park,herreke01,cartech02,1,3,2,Strikeout,6,bottom,1b
8109,2015-10-12,Minute Maid Park,herreke01,castrja01,2,3,2,Strikeout,6,bottom,1b
8110,2015-10-12,Minute Maid Park,mcculla02,moustmi01,0,3,2,Groundout,7,top,
8111,2015-10-12,Minute Maid Park,mcculla02,perezsa02,1,3,2,Hit By Pitch,7,top,
8112,2015-10-12,Minute Maid Park,harriwi10,gordoal01,1,3,2,Strikeout,7,top,2b
8113,2015-10-12,Minute Maid Park,harriwi10,riosal01,2,3,2,Runner Out,7,top,2b
8114,2015-10-12,Minute Maid Park,herreke01,altuvjo01,0,3,2,Walk,7,bottom,
8115,2015-10-12,Minute Maid Park,madsory01,springe01,0,3,2,Strikeout,7,bottom,1b
8116,2015-10-12,Minute Maid Park,madsory01,correca01,1,3,2,Home Run,7,bottom,1b
8117,2015-10-12,Minute Maid Park,madsory01,rasmuco01,1,5,2,Home Run,7,bottom,
8118,2015-10-12,Minute Maid Park,madsory01,gattiev01,1,6,2,Single,7,bottom,
8119,2015-10-12,Minute Maid Park,madsory01,gomezca01,1,6,2,Single,7,bottom,1b
8120,2015-10-12,Minute Maid Park,madsory01,valbulu01,1,6,2,Flyout,7,bottom,2b3b
8121,2015-10-12,Minute Maid Park,madsory01,gonzama01,2,6,2,Strikeout,7,bottom,2b3b
8122,2015-10-12,Minute Maid Park,harriwi10,riosal01,0,6,2,Single,8,top,
8123,2015-10-12,Minute Maid Park,harriwi10,escobal02,0,6,2,Single,8,top,1b
8124,2015-10-12,Minute Maid Park,harriwi10,zobribe01,0,6,2,Single,8,top,1b2b
8125,2015-10-12,Minute Maid Park,harriwi10,cainlo01,0,6,2,Single,8,top,1b2b3b
8126,2015-10-12,Minute Maid Park,sippto01,hosmeer01,0,6,3,Single,8,top,1b2b3b
8127,2015-10-12,Minute Maid Park,sippto01,moralke01,0,6,4,Field Error,8,top,1b2b3b
8128,2015-10-12,Minute Maid Park,sippto01,moustmi01,0,6,6,Strikeout,8,top,2b3b
8129,2015-10-12,Minute Maid Park,gregelu01,buterdr01,1,6,6,Walk,8,top,2b3b
8130,2015-10-12,Minute Maid Park,gregelu01,gordoal01,1,6,6,Groundout,8,top,1b2b3b
8131,2015-10-12,Minute Maid Park,gregelu01,riosal01,2,6,7,Walk,8,top,2b3b
8132,2015-10-12,Minute Maid Park,gregelu01,escobal02,2,6,7,Strikeout,8,top,1b2b3b
8133,2015-10-12,Minute Maid Park,daviswa01,lowrije01,0,6,7,Pop Out,8,bottom,
8134,2015-10-12,Minute Maid Park,daviswa01,altuvjo01,1,6,7,Groundout,8,bottom,
8135,2015-10-12,Minute Maid Park,daviswa01,springe01,2,6,7,Strikeout,8,bottom,
8136,2015-10-12,Minute Maid Park,fieldjo03,zobribe01,0,6,7,Walk,9,top,
