date,stadium,pitcher,batter,outs,home_score,away_score,descr,inning,side,bases
2012-10-07,Busch Stadium,wainwad01,suzukku01,1,2,1,Forceout,4,top,1b
2012-10-07,Busch Stadium,wainwad01,gonzagi01,2,2,1,Strikeout,4,top,1b
2012-10-07,Busch Stadium,gonzagi01,freesda01,0,2,1,Single,4,bottom,
2012-10-07,Busch Stadium,gonzagi01,descada01,0,2,1,Strikeout,4,bottom,1b
2012-10-07,Busch Stadium,gonzagi01,kozmape01,1,2,1,Grounded Into DP,4,bottom,1b
2012-10-07,Busch Stadium,wainwad01,werthja01,0,2,1,Single,5,top,
2012-10-07,Busch Stadium,wainwad01,harpebr03,0,2,1,Strikeout,5,top,1b
2012-10-07,Busch Stadium,wainwad01,zimmery01,1,2,1,Strikeout,5,top,2b
2012-10-07,Busch Stadium,wainwad01,larocad01,2,2,1,Groundout,5,top,2b
2012-10-07,Busch Stadium,gonzagi01,wainwad01,0,2,1,Strikeout,5,bottom,
2012-10-07,Busch Stadium,gonzagi01,jayjo02,1,2,1,Walk,5,bottom,
2012-10-07,Busch Stadium,gonzagi01,beltrca01,1,2,1,Walk,5,bottom,1b
2012-10-07,Busch Stadium,gonzagi01,hollima01,1,2,1,Strikeout,5,bottom,1b2b
2012-10-07,Busch Stadium,gonzagi01,craigal01,2,2,1,Pop Out,5,bottom,2b3b
2012-10-07,Busch Stadium,wainwad01,morsemi01,0,2,1,Single,6,top,
2012-10-07,Busch Stadium,wainwad01,desmoia01,0,2,1,Pop Out,6,top,1b
2012-10-07,Busch Stadium,wainwad01,espinda01,1,2,1,Strikeout,6,top,1b
2012-10-07,Busch Stadium,wainwad01,suzukku01,2,2,1,Walk,6,top,1b
2012-10-07,Busch Stadium,lynnla01,bernaro01,2,2,1,Walk,6,top,1b2b
2012-10-07,Busch Stadium,lynnla01,werthja01,2,2,1,Strikeout,6,top,1b2b3b
2012-10-07,Busch Stadium,stammcr01,molinya01,0,2,1,Flyout,6,bottom,
2012-10-07,Busch Stadium,stammcr01,freesda01,1,2,1,Single,6,bottom,
2012-10-07,Busch Stadium,stammcr01,descada01,1,2,1,Flyout,6,bottom,1b
2012-10-07,Busch Stadium,stammcr01,kozmape01,2,2,1,Hit By Pitch,6,bottom,1b
2012-10-07,Busch Stadium,stammcr01,schumsk01,2,2,1,Strikeout,6,bottom,1b2b
2012-10-07,Busch Stadium,mujiced01,harpebr03,0,2,1,Groundout,7,top,
2012-10-07,Busch Stadium,mujiced01,zimmery01,1,2,1,Groundout,7,top,
2012-10-07,Busch Stadium,mujiced01,larocad01,2,2,1,Groundout,7,top,
2012-10-07,Busch Stadium,stammcr01,jayjo02,0,2,1,Field Error,7,bottom,
2012-10-07,Busch Stadium,stammcr01,beltrca01,0,2,1,Single,7,bottom,1b
2012-10-07,Busch Stadium,stammcr01,hollima01,0,2,1,Hit By Pitch,7,bottom,1b2b
2012-10-07,Busch Stadium,matthry01,craigal01,0,2,1,Forceout,7,bottom,1b2b3b
2012-10-07,Busch Stadium,matthry01,molinya01,1,2,1,Grounded Into DP,7,bottom,1b2b3b
2012-10-07,Busch Stadium,boggsmi01,morsemi01,0,2,1,Field Error,8,top,
2012-10-07,Busch Stadium,boggsmi01,desmoia01,0,2,1,Single,8,top,1b
2012-10-07,Busch Stadium,boggsmi01,espinda01,0,2,1,Sac Bunt,8,top,1b3b
2012-10-07,Busch Stadium,boggsmi01,suzukku01,1,2,1,Strikeout,8,top,2b3b
2012-10-07,Busch Stadium,rzepcma01,moorety01,2,2,1,Single,8,top,2b3b
2012-10-07,Busch Stadium,rzepcma01,werthja01,2,2,3,Strikeout,8,top,2b
2012-10-07,Busch Stadium,clippty01,freesda01,0,2,3,Field Error,8,bottom,
2012-10-07,Busch Stadium,clippty01,descada01,0,2,3,Sac Bunt,8,bottom,1b
2012-10-07,Busch Stadium,clippty01,kozmape01,1,2,3,Pop Out,8,bottom,2b
2012-10-07,Busch Stadium,clippty01,carpema01,2,2,3,Strikeout,8,bottom,2b
2012-10-07,Busch Stadium,motteja01,harpebr03,0,2,3,Flyout,9,top,
2012-10-07,Busch Stadium,motteja01,zimmery01,1,2,3,Groundout,9,top,
2012-10-07,Busch Stadium,motteja01,larocad01,2,2,3,Pop Out,9,top,
2012-10-07,Busch Stadium,storedr01,jayjo02,0,2,3,Flyout,9,bottom,
2012-10-07,Busch Stadium,storedr01,beltrca01,1,2,3,Flyout,9,bottom,
2012-10-07,Busch Stadium,storedr01,hollima01,2,2,3,Strikeout,9,bottom,
2012-10-07,AT&T Park,bumgama01,phillbr01,0,0,0,Pop Out,1,top,
2012-10-07,AT&T Park,bumgama01,cozarza01,1,0,0,Strikeout,1,top,
2012-10-07,AT&T Park,bumgama01,vottojo01,2,0,0,Strikeout,1,top,
2012-10-07,AT&T Park,arroybr01,paganan01,0,0,0,Flyout,1,bottom,
2012-10-07,AT&T Park,arroybr01,scutama01,1,0,0,Lineout,1,bottom,
2012-10-07,AT&T Park,arroybr01,sandopa01,2,0,0,Flyout,1,bottom,
2012-10-07,AT&T Park,bumgama01,ludwiry01,0,0,0,Home Run,2,top,
2012-10-07,AT&T Park,bumgama01,bruceja01,0,0,1,Groundout,2,top,
2012-10-07,AT&T Park,bumgama01,hanigry01,1,0,1,Strikeout,2,top,1b
2012-10-07,AT&T Park,bumgama01,stubbdr01,2,0,1,Lineout,2,top,1b
2012-10-07,AT&T Park,arroybr01,poseybu01,0,0,1,Groundout,2,bottom,
2012-10-07,AT&T Park,arroybr01,pencehu01,1,0,1,Lineout,2,bottom,
2012-10-07,AT&T Park,arroybr01,beltbr01,2,0,1,Strikeout,2,bottom,
2012-10-07,AT&T Park,bumgama01,arroybr01,0,0,1,Groundout,3,top,
2012-10-07,AT&T Park,bumgama01,phillbr01,1,0,1,Lineout,3,top,
2012-10-07,AT&T Park,bumgama01,cozarza01,2,0,1,Strikeout,3,top,
2012-10-07,AT&T Park,arroybr01,blancgr01,0,0,1,Strikeout,3,bottom,
2012-10-07,AT&T Park,arroybr01,crawfbr01,1,0,1,Strikeout,3,bottom,
2012-10-07,AT&T Park,arroybr01,bumgama01,2,0,1,Strikeout,3,bottom,
2012-10-07,AT&T Park,bumgama01,vottojo01,0,0,1,Single,4,top,
2012-10-07,AT&T Park,bumgama01,ludwiry01,0,0,1,Single,4,top,1b
2012-10-07,AT&T Park,bumgama01,bruceja01,0,0,1,Pop Out,4,top,1b2b
2012-10-07,AT&T Park,bumgama01,hanigry01,1,0,2,Single,4,top,2b3b
2012-10-07,AT&T Park,bumgama01,stubbdr01,1,0,4,Forceout,4,top,1b
2012-10-07,AT&T Park,bumgama01,arroybr01,2,0,4,Flyout,4,top,1b
2012-10-07,AT&T Park,arroybr01,paganan01,0,0,4,Groundout,4,bottom,
2012-10-07,AT&T Park,arroybr01,scutama01,1,0,4,Groundout,4,bottom,
2012-10-07,AT&T Park,arroybr01,sandopa01,2,0,4,Groundout,4,bottom,
2012-10-07,AT&T Park,bumgama01,phillbr01,0,0,4,Groundout,5,top,
2012-10-07,AT&T Park,bumgama01,cozarza01,1,0,4,Single,5,top,
2012-10-07,AT&T Park,bumgama01,vottojo01,1,0,4,Single,5,top,1b
2012-10-07,AT&T Park,kontoge01,ludwiry01,1,0,4,Grounded Into DP,5,top,1b2b
2012-10-07,AT&T Park,arroybr01,poseybu01,0,0,4,Groundout,5,bottom,
2012-10-07,AT&T Park,arroybr01,pencehu01,1,0,4,Groundout,5,bottom,
2012-10-07,AT&T Park,arroybr01,beltbr01,2,0,4,Single,5,bottom,
2012-10-07,AT&T Park,arroybr01,blancgr01,2,0,4,Groundout,5,bottom,1b
2012-10-07,AT&T Park,linceti01,bruceja01,0,0,4,Flyout,6,top,
2012-10-07,AT&T Park,linceti01,hanigry01,2,0,4,Strikeout,6,top,
2012-10-07,AT&T Park,arroybr01,crawfbr01,0,0,4,Groundout,6,bottom,
2012-10-07,AT&T Park,arroybr01,nadyxa01,1,0,4,Groundout,6,bottom,
2012-10-07,AT&T Park,arroybr01,paganan01,2,0,4,Flyout,6,bottom,
2012-10-07,AT&T Park,linceti01,stubbdr01,0,0,4,Pop Out,7,top,
2012-10-07,AT&T Park,linceti01,arroybr01,1,0,4,Strikeout,7,top,
2012-10-07,AT&T Park,linceti01,phillbr01,2,0,4,Double,7,top,
2012-10-07,AT&T Park,linceti01,cozarza01,2,0,4,Groundout,7,top,2b
2012-10-07,AT&T Park,arroybr01,scutama01,0,0,4,Flyout,7,bottom,
2012-10-07,AT&T Park,arroybr01,sandopa01,1,0,4,Flyout,7,bottom,
2012-10-07,AT&T Park,arroybr01,poseybu01,2,0,4,Walk,7,bottom,
2012-10-07,AT&T Park,arroybr01,pencehu01,2,0,4,Flyout,7,bottom,1b
2012-10-07,AT&T Park,mijarjo01,vottojo01,0,0,4,Single,8,top,
2012-10-07,AT&T Park,mijarjo01,ludwiry01,0,0,4,Walk,8,top,1b
2012-10-07,AT&T Park,mijarjo01,bruceja01,0,0,4,Double,8,top,1b2b
2012-10-07,AT&T Park,hoovejj01,beltbr01,0,0,9,Groundout,8,bottom,
2012-10-07,AT&T Park,hoovejj01,crawfbr01,2,0,9,Walk,8,bottom,
2012-10-07,AT&T Park,hoovejj01,nadyxa01,2,0,9,Strikeout,8,bottom,2b
2012-10-07,AT&T Park,romose01,frazito01,0,0,9,Groundout,9,top,
2012-10-07,AT&T Park,romose01,heisech01,1,0,9,Pop Out,9,top,
2012-10-07,AT&T Park,romose01,bruceja01,2,0,9,Flyout,9,top,
2012-10-07,AT&T Park,arredjo01,paganan01,0,0,9,Groundout,9,bottom,
2012-10-07,AT&T Park,arredjo01,scutama01,1,0,9,Groundout,9,bottom,
2012-10-07,AT&T Park,arredjo01,sandopa01,2,0,9,Double,9,bottom,
2012-10-07,AT&T Park,arredjo01,poseybu01,2,0,9,Walk,9,bottom,3b
2012-10-07,AT&T Park,arredjo01,pencehu01,2,0,9,Groundout,9,bottom,2b3b
2012-10-08,Busch Stadium,garcija02,werthja01,0,0,0,Walk,1,top,
2012-10-08,Busch Stadium,garcija02,harpebr03,0,0,0,Strikeout,1,top,1b
2012-10-08,Busch Stadium,garcija02,zimmery01,1,0,0,Groundout,1,top,1b
2012-10-08,Busch Stadium,garcija02,larocad01,2,0,0,Walk,1,top,2b
2012-10-08,Busch Stadium,garcija02,morsemi01,2,0,0,Groundout,1,top,1b2b
2012-10-08,Busch Stadium,zimmejo02,jayjo02,0,0,0,Strikeout,1,bottom,
2012-10-08,Busch Stadium,zimmejo02,beltrca01,1,0,0,Groundout,1,bottom,
2012-10-08,Busch Stadium,zimmejo02,hollima01,2,0,0,Groundout,1,bottom,
2012-10-08,Busch Stadium,garcija02,desmoia01,0,0,0,Single,2,top,
2012-10-08,Busch Stadium,garcija02,espinda01,0,0,0,Walk,2,top,1b
2012-10-08,Busch Stadium,garcija02,suzukku01,0,0,0,Strikeout,2,top,1b2b
2012-10-08,Busch Stadium,garcija02,zimmejo02,1,0,0,Single,2,top,1b2b
2012-10-08,Busch Stadium,garcija02,werthja01,1,0,1,Flyout,2,top,1b2b
2012-10-08,Busch Stadium,garcija02,harpebr03,2,0,1,Strikeout,2,top,1b2b
2012-10-08,Busch Stadium,zimmejo02,craigal01,0,0,1,Single,2,bottom,
2012-10-08,Busch Stadium,zimmejo02,molinya01,0,0,1,Single,2,bottom,1b
2012-10-08,Busch Stadium,zimmejo02,freesda01,0,0,1,Double,2,bottom,1b3b
2012-10-08,Busch Stadium,zimmejo02,descada01,0,1,1,Single,2,bottom,2b3b
2012-10-08,Busch Stadium,zimmejo02,kozmape01,0,2,1,Strikeout,2,bottom,1b3b
2012-10-08,Busch Stadium,zimmejo02,schumsk01,1,2,1,Groundout,2,bottom,1b3b
2012-10-08,Busch Stadium,zimmejo02,jayjo02,2,3,1,Single,2,bottom,2b
2012-10-08,Busch Stadium,lynnla01,zimmery01,0,4,1,Strikeout,3,top,
2012-10-08,Busch Stadium,lynnla01,larocad01,1,4,1,Groundout,3,top,
2012-10-08,Busch Stadium,lynnla01,morsemi01,2,4,1,Single,3,top,
2012-10-08,Busch Stadium,lynnla01,desmoia01,2,4,1,Strikeout,3,top,1b
2012-10-08,Busch Stadium,zimmejo02,beltrca01,0,4,1,Flyout,3,bottom,
2012-10-08,Busch Stadium,zimmejo02,hollima01,1,4,1,Groundout,3,bottom,
2012-10-08,Busch Stadium,zimmejo02,craigal01,2,4,1,Home Run,3,bottom,
2012-10-08,Busch Stadium,zimmejo02,molinya01,2,5,1,Single,3,bottom,
2012-10-08,Busch Stadium,zimmejo02,freesda01,2,5,1,Groundout,3,bottom,1b
2012-10-08,Busch Stadium,lynnla01,espinda01,0,5,1,Bunt Groundout,4,top,
2012-10-08,Busch Stadium,lynnla01,suzukku01,1,5,1,Strikeout,4,top,
2012-10-08,Busch Stadium,lynnla01,bernaro01,2,5,1,Walk,4,top,
2012-10-08,Busch Stadium,lynnla01,werthja01,2,5,1,Strikeout,4,top,1b
2012-10-08,Busch Stadium,stammcr01,descada01,0,5,1,Home Run,4,bottom,
2012-10-08,Busch Stadium,stammcr01,kozmape01,0,6,1,Walk,4,bottom,
2012-10-08,Busch Stadium,stammcr01,lynnla01,0,6,1,Sac Bunt,4,bottom,1b
2012-10-08,Busch Stadium,stammcr01,jayjo02,1,6,1,Field Error,4,bottom,3b
2012-10-08,Busch Stadium,stammcr01,beltrca01,1,7,1,Walk,4,bottom,2b
2012-10-08,Busch Stadium,garcich02,hollima01,1,7,1,Groundout,4,bottom,1b2b
2012-10-08,Busch Stadium,garcich02,craigal01,2,7,1,Strikeout,4,bottom,2b3b
2012-10-08,Busch Stadium,lynnla01,harpebr03,0,7,1,Strikeout,5,top,
2012-10-08,Busch Stadium,lynnla01,zimmery01,1,7,1,Home Run,5,top,
2012-10-08,Busch Stadium,lynnla01,larocad01,1,7,2,Home Run,5,top,
2012-10-08,Busch Stadium,lynnla01,morsemi01,1,7,3,Flyout,5,top,
2012-10-08,Busch Stadium,lynnla01,desmoia01,2,7,3,Flyout,5,top,
2012-10-08,Busch Stadium,garcich02,molinya01,0,7,3,Walk,5,bottom,
2012-10-08,Busch Stadium,garcich02,freesda01,0,7,3,Walk,5,bottom,1b
2012-10-08,Busch Stadium,garcich02,descada01,0,7,3,Grounded Into DP,5,bottom,1b2b
2012-10-08,Busch Stadium,garcich02,kozmape01,2,7,3,Strikeout,5,bottom,3b
2012-10-08,Busch Stadium,kellyjo05,espinda01,0,7,3,Flyout,6,top,
2012-10-08,Busch Stadium,kellyjo05,suzukku01,1,7,3,Groundout,6,top,
2012-10-08,Busch Stadium,kellyjo05,lombast02,2,7,3,Lineout,6,top,
2012-10-08,Busch Stadium,gonzami02,robinsh01,0,7,3,Flyout,6,bottom,
2012-10-08,Busch Stadium,gonzami02,jayjo02,1,7,3,Flyout,6,bottom,
2012-10-08,Busch Stadium,gonzami02,beltrca01,2,7,3,Home Run,6,bottom,
2012-10-08,Busch Stadium,gonzami02,hollima01,2,8,3,Strikeout,6,bottom,
2012-10-08,Busch Stadium,mujiced01,werthja01,0,8,3,Single,7,top,
2012-10-08,Busch Stadium,mujiced01,harpebr03,0,8,3,Double,7,top,1b
2012-10-08,Busch Stadium,mujiced01,zimmery01,0,8,3,Sac Fly DP,7,top,2b3b
2012-10-08,Busch Stadium,mujiced01,larocad01,2,8,4,Flyout,7,top,
2012-10-08,Busch Stadium,matthry01,craigal01,0,8,4,Groundout,7,bottom,
2012-10-08,Busch Stadium,matthry01,molinya01,1,8,4,Groundout,7,bottom,
2012-10-08,Busch Stadium,matthry01,freesda01,2,8,4,Lineout,7,bottom,
2012-10-08,Busch Stadium,boggsmi01,morsemi01,0,8,4,Single,8,top,
2012-10-08,Busch Stadium,boggsmi01,desmoia01,0,8,4,Flyout,8,top,1b
2012-10-08,Busch Stadium,boggsmi01,espinda01,1,8,4,Single,8,top,1b
2012-10-08,Busch Stadium,boggsmi01,suzukku01,1,8,4,Flyout,8,top,1b2b
2012-10-08,Busch Stadium,boggsmi01,tracych01,2,8,4,Pop Out,8,top,1b2b
2012-10-08,Busch Stadium,burnese01,descada01,0,8,4,Lineout,8,bottom,
2012-10-08,Busch Stadium,burnese01,kozmape01,1,8,4,Double,8,bottom,
2012-10-08,Busch Stadium,burnese01,carpema01,1,8,4,Strikeout,8,bottom,2b
2012-10-08,Busch Stadium,burnese01,jayjo02,2,8,4,Triple,8,bottom,2b
2012-10-08,Busch Stadium,burnese01,beltrca01,2,9,4,Home Run,8,bottom,3b
2012-10-08,Busch Stadium,burnese01,hollima01,2,11,4,Walk,8,bottom,
2012-10-08,Busch Stadium,gorzeto01,craigal01,2,11,4,Double,8,bottom,1b
2012-10-08,Busch Stadium,gorzeto01,molinya01,2,12,4,Groundout,8,bottom,2b
2012-10-08,Busch Stadium,rosentr01,werthja01,0,12,4,Strikeout,9,top,
2012-10-08,Busch Stadium,rosentr01,harpebr03,1,12,4,Strikeout,9,top,
2012-10-08,Busch Stadium,rosentr01,zimmery01,2,12,4,Single,9,top,
2012-10-08,Busch Stadium,rosentr01,larocad01,2,12,4,Strikeout,9,top,1b
2012-10-08,Oriole Park at Camden Yards,chenwe02,suzukic01,0,0,0,Field Error,1,top,1b
2012-10-08,Oriole Park at Camden Yards,chenwe02,canoro01,2,0,0,Double,1,top,1b
2012-10-08,Oriole Park at Camden Yards,chenwe02,swishni01,2,0,1,Groundout,1,top,2b
2012-10-08,Oriole Park at Camden Yards,chenwe02,teixema01,0,0,1,Pop Out,2,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,martiru01,1,0,1,Flyout,2,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,grandcu01,2,0,1,Strikeout,2,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,nunezed02,0,0,1,Pop Out,3,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,suzukic01,2,0,1,Single,3,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,canoro01,2,0,1,Groundout,3,top,1b2b
2012-10-08,Oriole Park at Camden Yards,chenwe02,swishni01,0,2,1,Strikeout,4,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,teixema01,1,2,1,Single,4,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,martiru01,1,2,1,Walk,4,top,1b
2012-10-08,Oriole Park at Camden Yards,chenwe02,grandcu01,1,2,1,Single,4,top,1b2b
2012-10-08,Oriole Park at Camden Yards,chenwe02,nunezed02,1,2,1,Pop Out,4,top,1b2b3b
2012-10-08,Oriole Park at Camden Yards,chenwe02,suzukic01,0,2,1,Groundout,5,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,canoro01,2,2,1,Groundout,5,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,swishni01,0,2,1,Groundout,6,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,teixema01,1,2,1,Flyout,6,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,martiru01,2,2,1,Field Error,6,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,grandcu01,2,2,1,Pop Out,6,top,1b
2012-10-08,Oriole Park at Camden Yards,chenwe02,nunezed02,0,3,1,Double,7,top,
2012-10-08,Oriole Park at Camden Yards,chenwe02,suzukic01,0,3,2,Forceout,7,top,1b
2012-10-08,Oriole Park at Camden Yards,matusbr01,canoro01,2,3,2,Intent Walk,7,top,2b
2012-10-08,Oriole Park at Camden Yards,matusbr01,swishni01,2,3,2,Flyout,7,top,2b3b
2012-10-08,Oriole Park at Camden Yards,matusbr01,teixema01,0,3,2,Single,8,top,
2012-10-08,Oriole Park at Camden Yards,matusbr01,martiru01,0,3,2,Strikeout,8,top,1b
2012-10-08,Oriole Park at Camden Yards,matusbr01,grandcu01,1,3,2,Strikeout,8,top,1b
2012-10-08,Oriole Park at Camden Yards,matusbr01,nunezed02,2,3,2,Pop Out,8,top,1b
2012-10-08,Oriole Park at Camden Yards,roberda08,jonesad01,0,3,2,Groundout,8,bottom,1b
2012-10-08,Oriole Park at Camden Yards,roberda08,wietema01,1,3,2,Groundout,8,bottom,2b
2012-10-08,Oriole Park at Camden Yards,roberda08,reynoma01,2,3,2,Strikeout,8,bottom,3b
2012-10-08,Oriole Park at Camden Yards,johnsji04,suzukic01,1,3,2,Groundout,9,top,
2012-10-09,Great American Ball Park,baileho02,paganan01,0,0,0,Flyout,1,top,
2012-10-09,Great American Ball Park,baileho02,scutama01,1,0,0,Flyout,1,top,
2012-10-09,Great American Ball Park,baileho02,sandopa01,2,0,0,Strikeout,1,top,
2012-10-09,Great American Ball Park,vogelry01,phillbr01,0,0,0,Single,1,bottom,
2012-10-09,Great American Ball Park,vogelry01,cozarza01,0,0,0,Walk,1,bottom,
2012-10-09,Great American Ball Park,vogelry01,vottojo01,1,0,0,Flyout,1,bottom,1b
2012-10-09,Great American Ball Park,vogelry01,ludwiry01,2,0,0,Single,1,bottom,1b
2012-10-09,Great American Ball Park,vogelry01,bruceja01,2,0,0,Single,1,bottom,1b2b
2012-10-09,Great American Ball Park,baileho02,poseybu01,0,1,0,Strikeout,2,top,
2012-10-09,Great American Ball Park,baileho02,pencehu01,1,1,0,Strikeout,2,top,
2012-10-09,Great American Ball Park,baileho02,beltbr01,2,1,0,Flyout,2,top,
2012-10-09,Great American Ball Park,vogelry01,hanigry01,0,1,0,Lineout,2,bottom,
2012-10-09,Great American Ball Park,vogelry01,stubbdr01,1,1,0,Groundout,2,bottom,
2012-10-09,Great American Ball Park,vogelry01,baileho02,2,1,0,Strikeout,2,bottom,
2012-10-09,Great American Ball Park,baileho02,blancgr01,0,1,0,Hit By Pitch,3,top,
2012-10-09,Great American Ball Park,baileho02,crawfbr01,0,1,0,Walk,3,top,1b
2012-10-09,Great American Ball Park,baileho02,vogelry01,0,1,0,Sac Bunt,3,top,1b2b
2012-10-09,Great American Ball Park,baileho02,paganan01,1,1,0,Sac Fly,3,top,2b3b
2012-10-09,Great American Ball Park,baileho02,scutama01,2,1,1,Groundout,3,top,2b
2012-10-09,Great American Ball Park,vogelry01,phillbr01,0,1,1,Strikeout,3,bottom,
2012-10-09,Great American Ball Park,vogelry01,cozarza01,1,1,1,Flyout,3,bottom,
2012-10-09,Great American Ball Park,vogelry01,vottojo01,2,1,1,Walk,3,bottom,
2012-10-09,Great American Ball Park,vogelry01,ludwiry01,2,1,1,Walk,3,bottom,1b
2012-10-09,Great American Ball Park,vogelry01,bruceja01,2,1,1,Flyout,3,bottom,1b2b
2012-10-09,Great American Ball Park,baileho02,sandopa01,0,1,1,Pop Out,4,top,
2012-10-09,Great American Ball Park,baileho02,poseybu01,1,1,1,Strikeout,4,top,
2012-10-09,Great American Ball Park,baileho02,pencehu01,2,1,1,Strikeout,4,top,
2012-10-09,Great American Ball Park,vogelry01,hanigry01,1,1,1,Lineout,4,bottom,
2012-10-09,Great American Ball Park,vogelry01,stubbdr01,2,1,1,Flyout,4,bottom,
2012-10-09,Great American Ball Park,baileho02,beltbr01,0,1,1,Strikeout,5,top,
2012-10-09,Great American Ball Park,baileho02,blancgr01,1,1,1,Strikeout,5,top,
2012-10-09,Great American Ball Park,baileho02,crawfbr01,2,1,1,Strikeout,5,top,
2012-10-09,Great American Ball Park,vogelry01,baileho02,0,1,1,Groundout,5,bottom,
2012-10-09,Great American Ball Park,vogelry01,phillbr01,1,1,1,Groundout,5,bottom,
2012-10-09,Great American Ball Park,vogelry01,cozarza01,2,1,1,Strikeout,5,bottom,
2012-10-09,Great American Ball Park,baileho02,paganan01,1,1,1,Groundout,6,top,
2012-10-09,Great American Ball Park,baileho02,scutama01,2,1,1,Single,6,top,
2012-10-09,Great American Ball Park,baileho02,sandopa01,2,1,1,Flyout,6,top,1b
2012-10-09,Great American Ball Park,affelje01,vottojo01,0,1,1,Groundout,6,bottom,
2012-10-09,Great American Ball Park,affelje01,ludwiry01,1,1,1,Groundout,6,bottom,
2012-10-09,Great American Ball Park,affelje01,bruceja01,2,1,1,Hit By Pitch,6,bottom,
2012-10-09,Great American Ball Park,affelje01,hanigry01,2,1,1,Groundout,6,bottom,1b2b
2012-10-09,Great American Ball Park,baileho02,poseybu01,0,1,1,Groundout,7,top,
2012-10-09,Great American Ball Park,baileho02,pencehu01,1,1,1,Lineout,7,top,
2012-10-09,Great American Ball Park,baileho02,beltbr01,2,1,1,Strikeout,7,top,
2012-10-09,Great American Ball Park,affelje01,stubbdr01,0,1,1,Groundout,7,bottom,
2012-10-09,Great American Ball Park,affelje01,frazito01,1,1,1,Groundout,7,bottom,
2012-10-09,Great American Ball Park,affelje01,phillbr01,2,1,1,Strikeout,7,bottom,
2012-10-09,Great American Ball Park,marshse01,nadyxa01,0,1,1,Strikeout,8,top,
2012-10-09,Great American Ball Park,marshse01,ariasjo01,1,1,1,Lineout,8,top,
2012-10-09,Great American Ball Park,garcija01,cozarza01,0,1,1,Flyout,8,bottom,
2012-10-09,Great American Ball Park,garcija01,vottojo01,1,1,1,Walk,8,bottom,
2012-10-09,Great American Ball Park,garcija01,ludwiry01,1,1,1,Strikeout,8,bottom,1b
2012-10-09,Great American Ball Park,lopezja02,bruceja01,2,1,1,Pop Out,8,bottom,1b
2012-10-09,Great American Ball Park,chapmar01,paganan01,0,1,1,Strikeout,9,top,
2012-10-09,Great American Ball Park,chapmar01,scutama01,1,1,1,Pop Out,9,top,
2012-10-09,Great American Ball Park,chapmar01,sandopa01,2,1,1,Strikeout,9,top,
2012-10-09,Great American Ball Park,romose01,hanigry01,1,1,1,Flyout,9,bottom,
2012-10-09,Great American Ball Park,romose01,stubbdr01,2,1,1,Pop Out,9,bottom,
2012-10-09,Great American Ball Park,broxtjo01,poseybu01,0,1,1,Single,10,top,
2012-10-09,Great American Ball Park,broxtjo01,pencehu01,0,1,1,Single,10,top,1b
2012-10-09,Great American Ball Park,broxtjo01,beltbr01,0,1,1,Strikeout,10,top,1b2b
2012-10-09,Great American Ball Park,broxtjo01,nadyxa01,1,1,1,Strikeout,10,top,1b2b
2012-10-09,Great American Ball Park,broxtjo01,ariasjo01,2,1,1,Field Error,10,top,2b3b
2012-10-09,Great American Ball Park,broxtjo01,romose01,2,1,2,Strikeout,10,top,1b2b
2012-10-09,Great American Ball Park,romose01,paulxa01,0,1,2,Groundout,10,bottom,
2012-10-09,Great American Ball Park,romose01,phillbr01,1,1,2,Flyout,10,bottom,
2012-10-09,Great American Ball Park,romose01,cozarza01,2,1,2,Groundout,10,bottom,
2012-10-09,Oakland Coliseum,anderbr04,jacksau01,0,0,0,Strikeout,1,top,
2012-10-09,Oakland Coliseum,anderbr04,infanom01,1,0,0,Strikeout,1,top,
2012-10-09,Oakland Coliseum,anderbr04,cabremi01,2,0,0,Groundout,1,top,
2012-10-09,Oakland Coliseum,sanchan01,crispco01,0,0,0,Single,1,bottom,
2012-10-09,Oakland Coliseum,sanchan01,drewst01,0,0,0,Walk,1,bottom,1b
2012-10-09,Oakland Coliseum,sanchan01,cespeyo01,0,0,0,Single,1,bottom,1b2b
2012-10-09,Oakland Coliseum,sanchan01,mossbr01,0,1,0,Strikeout,1,bottom,1b2b
2012-10-09,Oakland Coliseum,sanchan01,reddijo01,1,1,0,Grounded Into DP,1,bottom,1b2b
2012-10-09,Oakland Coliseum,anderbr04,fieldpr01,0,1,0,Flyout,2,top,
2012-10-09,Oakland Coliseum,anderbr04,youngde03,1,1,0,Single,2,top,
2012-10-09,Oakland Coliseum,anderbr04,peraljh01,1,1,0,Single,2,top,1b
2012-10-09,Oakland Coliseum,anderbr04,dirksan01,1,1,0,Forceout,2,top,1b2b
2012-10-09,Oakland Coliseum,anderbr04,garciav01,2,1,0,Groundout,2,top,1b3b
2012-10-09,Oakland Coliseum,sanchan01,donaljo02,0,1,0,Single,2,bottom,
